date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,garch_forecast_variance,egarch_forecast_variance,gjr_garch_forecast_variance,ewma_rmse,garch_rmse,egarch_rmse,gjr_garch_rmse,ewma_weight,garch_weight,egarch_weight,gjr_garch_weight,static_ensemble_variance,static_ensemble_volatility
2022-01-03,0.0275096742830099,0.0007567821791572,0.0003641937190851,0.0003895184094498,0.0004514762977169,0.0005165739388348,0.0005063357653818,0.0006437034892354589,0.0006402597602072685,0.0006538160664814658,0.0006572006214309454,0.2519288727389101,0.2532839083447858,0.24803228726681864,0.2467549316494855,0.00046555047778461305,0.021576618775531374
2022-01-04,0.0055427089368212,3.072162235831825e-05,0.0001472856773784,0.0004115542356322,0.0004690026274191,0.0005134196789587,0.0005022010701006,0.0006452134653446049,0.0006410552259995382,0.0006539824699193789,0.0006579587699887832,0.2516541888508566,0.2532865573379848,0.24827985263422034,0.24677940117693836,0.0004737660497988274,0.021766167549636003
2022-01-05,0.0247607507905618,0.0006130947797123,0.0004186092102197,0.0003887042788358,0.0004524414765677,0.000487509605601,0.0004848845704986,0.000641934305419145,0.0006390935303523268,0.0006523781572311333,0.0006541929853125791,0.2519083642559156,0.25302809863956155,0.24787559032360715,0.24718794678091568,0.00045309761830647445,0.021286089784328038
2022-01-06,-0.0122607683586042,0.0001503264407433,0.0001987955541751,0.0004021677088884,0.0004634033818005,0.0004831227163405,0.0004795264611922,0.0006385002509618942,0.0006358288124057196,0.0006489662102503682,0.0006489585186267101,0.25176494041022185,0.2528227323123537,0.24770469570875753,0.24770763156866696,0.0004568647678303268,0.0213743951453679
2022-01-07,-0.0024960519571164,6.230275372624888e-06,0.0001830145445042,0.0003870572327997,0.000452654131036,0.0004882051158108,0.0004727095921241,0.0006356966321871575,0.0006338239236320909,0.0006471579786161596,0.0006453961481827884,0.2518754923288652,0.2526196885822866,0.2474147078373727,0.2480901112514756,0.0004499032780814199,0.02121092355559795
2022-01-10,0.0074696937992671,5.5796325454810785e-05,0.0001018122056407,0.000364207615354,0.0004361712795948,0.0004655241279825,0.0004571992695231,0.0006351107492926216,0.0006341434662946421,0.0006479433574012374,0.0006445689551528268,0.25207670191125864,0.2524612040324745,0.2470842878491504,0.24837780620711633,0.00043050643010308535,0.020748648874157696
2022-01-11,-0.0337524981383584,0.0011392311305798,0.0006883262007654,0.0003457029379601,0.000423123748415,0.0004451456619948,0.0004433689491861,0.0006358257607484893,0.0006355580417227908,0.0006496675965784808,0.0006455192996057765,0.25226416201121965,0.2523704243999217,0.2468894147793437,0.248475998809515,0.00041406067638210154,0.020348480935492495
2022-01-12,0.0148852967542596,0.0002215720594623,9.370072508096386e-05,0.0003933146295173,0.0004599917482325,0.000515993635545,0.0005017821018191,0.0006427733137152341,0.0006410289384645081,0.0006547391280214201,0.0006497291462298228,0.2516521104526951,0.25233690904278394,0.24705299258335917,0.24895798792116172,0.00046745178678321797,0.021620633357587328
2022-01-13,0.0624687394573318,0.003902343409388,0.0013739008266691,0.000383010075314,0.0004527100338734,0.0004995325363643,0.0004880316353449,0.0006428853699252936,0.000641502060088832,0.000655507876891449,0.0006506855307678731,0.25183127396129446,0.2523743130255043,0.24698199278263572,0.24881242023056566,0.0004555101726351528,0.021342684288419598
2022-01-14,-0.0062017851319565,3.846213882295718e-05,9.9500627735774e-05,0.0005941700753584,0.0006123214311719,0.0005356314345863,0.000543436928467,0.0007848034752899892,0.0007784982445086706,0.0007863580528197455,0.0007840785246570171,0.24956034462774457,0.25158158947684045,0.2490669804373667,0.24979108545804818,0.0005714838919783998,0.02390572927100112
2022-01-17,0.0132197392885417,0.000174761506857,0.0007267371059332,0.0005608275991663,0.0005857194868723,0.0005200516975355,0.0005252250277812,0.0007873739746242171,0.0007813335976338537,0.0007882416608847499,0.0007856302994871729,0.24944812543614056,0.25137657280066805,0.2491735361548361,0.25000176560835546,0.0005480238552826528,0.02340990933947957
2022-01-18,-0.0287901461563197,0.0008288725157022,0.0004701639842039,0.0005376636336277,0.0005672067119969,0.0005015710910545,0.0005090328834279,0.0007888783547000373,0.0007830603470218041,0.0007893485150166898,0.0007866517389248698,0.24939741222329678,0.25125039336934146,0.24924886343391858,0.25010333097344317,0.0005289296724812539,0.022998471090080182
2022-01-19,0.0122689412998724,0.0001505269206197,0.0003586663249732,0.0005551361665522,0.0005796009266777,0.0005566413230949,0.0005433274830219,0.0007885475913718337,0.000782534338274194,0.0007886762926662421,0.0007857824882602758,0.24931189533498835,0.2512276905321778,0.24927121100868185,0.25018920312415205,0.0005587031788097185,0.0236369029022357
2022-01-20,-0.0024004388260873,5.762106557787748e-06,0.0001794526926449,0.0005308596117962,0.0005604363832037,0.0005345248203177,0.0005254707158446,0.0007874756518228864,0.0007815748208428916,0.0007864585970596469,0.0007834673326844712,0.24913058031004784,0.25101149741120543,0.2494527580372928,0.2504051642414539,0.0005378486104744149,0.023191563346924564
2022-01-21,-0.0311419216701835,0.0009698192853118,0.0005953984439609,0.0004993537614819,0.0005361181282092,0.000508049448113,0.0005063883565083,0.0007804144733999114,0.0007751667331023957,0.0007812934708297551,0.0007783001026606228,0.2494785013979939,0.2511674262824641,0.24919782458484047,0.25015624773470163,0.0005125144669395797,0.022638782364331783
2022-01-24,-0.0621647608298663,0.0038644574890344,0.0015419000423127,0.0005275816929117,0.0005571368502961,0.0005707518355874,0.0005498116249666,0.0007812722027356955,0.0007756354154819918,0.0007817128859446131,0.0007786967308131296,0.24937587525930194,0.25118816841531943,0.2492352919800547,0.2502006643453239,0.0005513270656454,0.023480354887552277
2022-01-25,0.0089663358576622,8.039517871239957e-05,0.0003411174080295,0.0007277942406791,0.0007074648894277,0.0007494129474014,0.0007741495678255,0.0008920435751097528,0.0008852392442162518,0.0008895677192628568,0.0008882532911538375,0.24908233307479366,0.2509968873888273,0.24977558209602918,0.25014519744034974,0.0007396870243095384,0.027197187801490403
2022-01-27,-0.0188862181455888,0.0003566892358427,0.0005470975997013,0.0006889502969611,0.0006758603268291,0.0007083420415872,0.0007394956710008,0.0008947338292814776,0.0008876126565306693,0.0008917770629363162,0.0008910547296750943,0.24903701408595302,0.2510349977622823,0.24986271850531128,0.2500652696464533,0.0007031491729557615,0.026516960100203067
2022-01-28,-0.003405394648957,1.1596712715145496e-05,0.0005947884279497,0.000669014633294,0.0006590351687895,0.000723792522699,0.000728330349946,0.0008892086676599685,0.0008822736845654618,0.0008877504809523081,0.00088685402987043,0.24924242995610632,0.25120156357690643,0.24965182652208412,0.24990417994490302,0.0006950064218775546,0.026362974450496943
2022-01-31,0.0008294336311648,6.879601485073332e-07,0.0003482118415544,0.0006295695580592,0.000627832189808,0.0006852884345951,0.0006959988302685,0.0008853478471836174,0.0008784075100146386,0.0008853704523674628,0.0008840792389192338,0.24941944745332958,0.2513901217042791,0.2494130793026315,0.2497773515397598,0.0006596223450923403,0.02568311400691786
