date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,garch_forecast_variance,egarch_forecast_variance,gjr_garch_forecast_variance,ewma_rmse,garch_rmse,egarch_rmse,gjr_garch_rmse,ewma_weight,garch_weight,egarch_weight,gjr_garch_weight,static_ensemble_variance,static_ensemble_volatility
2022-01-03,0.0038355167027433,1.4711188377023228e-05,0.0001828790821896,0.0002544339968264,0.0003795815619775,0.0003676650429441,0.0003397701850533,0.0002679092345892073,0.0002947644893481416,0.0003050197899467895,0.000295780212426653,0.2707827251546811,0.24611238889935735,0.23783765849693153,0.24526722744902996,0.0003330951402159473,0.01825089423058353
2022-01-04,-0.0133400775633216,0.0001779576693954,0.0002367049617399,0.0002400506283194,0.000348805851919,0.0003301349896594,0.0003202441640222,0.0002654830881489127,0.00029696741082349304,0.00030681794185243835,0.0002969400313745757,0.2737234459922264,0.24470343577184725,0.23684711950687667,0.2447259987290497,0.00030762506980483467,0.017539243706751858
2022-01-05,-0.0031086598807863,9.66376625441034e-06,9.933183313940144e-05,0.000236325050784,0.0003451887808399,0.000357031996947,0.0003346713191189,0.0002569462380177287,0.000293889627517639,0.00030444884276028953,0.00029395711519501647,0.2783684509895559,0.2433761506615131,0.23493512281439444,0.24332027553453647,0.0003151078286820553,0.017751276818360286
2022-01-06,-0.0066078349426707,4.366348262958013e-05,0.0002723215263701,0.0002227253737122,0.0003238890958939,0.0003260695949194,0.0003173208612472,0.0002560037527729789,0.00029138552975637317,0.0003019365374957552,0.0002918571195800798,0.27750019178195867,0.243804455735328,0.2352848419095404,0.24341051057317284,0.00029473040460668246,0.01716771401808297
2022-01-07,-0.0007837836985133,6.1431688605528e-07,6.098028569631083e-05,0.0002119816602472,0.0003125916470359,0.0003198550787076,0.0003108905549569,0.0002567839157454447,0.0002922730411611561,0.00030284401255817274,0.00029285753610306737,0.2775229523221025,0.2438248499532736,0.23531398162549766,0.24333821609912615,0.00028596531278422046,0.016910508945156572
2022-01-10,-0.0027179165837989,7.387070556489496e-06,0.0001608751938654,0.0001992996196456,0.0002997983054158,0.0002885438673731,0.0002994866777458,0.0002561322534045651,0.00029114609392444244,0.0003018924666072737,0.0002921464318598081,0.2774013106649325,0.24404044663717206,0.2353534144010902,0.24320482829680537,0.0002691952784885535,0.016407171556625886
2022-01-11,0.0068712429293835,4.721397939460347e-05,9.015968612325164e-05,0.0001877848667002,0.0002914929783321,0.0002738194655606,0.0002927357218957,0.00025732073812270934,0.00029321604327377275,0.00030374253946210776,0.00029429357684235773,0.27784604614723385,0.2438323254104071,0.23538207656291005,0.242939551879449,0.0002588199729899059,0.01608788280010474
2022-01-12,0.0045545590906736,2.074400851043784e-05,0.0001579610759692,0.0001793506134619,0.0002900461161102,0.0002691218717158,0.0002900385303654,0.0002559680699161697,0.00029142006474182906,0.00030187041678044797,0.0002929219968422126,0.2777676337288422,0.2439764919884324,0.23553035056914662,0.24272552371357875,0.00025436835240367004,0.015948929506511403
2022-01-13,0.0344397628576668,0.0011860972656923,0.0006702666459078,0.0001698342171648,0.0002860743015311,0.0002593803338822,0.0002864180456758,0.0002555652494499646,0.0002911427151323163,0.0003015549157604932,0.00029287036270516655,0.27793878108201503,0.24397482824450004,0.23555077435865873,0.24253561631482626,0.00024756225961704607,0.015734111338650367
2022-01-14,-0.0066658399401868,4.443342210819056e-05,7.0930257853004e-05,0.0002308100000764,0.0004130153616347,0.0003425060758864,0.0003615925643178,0.00028687164478393725,0.00031230095356836435,0.0003233640934125874,0.00031397321922259266,0.26886029911750947,0.24696817394781814,0.23851874031830575,0.24565278661636675,0.00033457763415138843,0.018291463422902728
