date,open,high,low,close,log_return,realized_var_proxy,parkinson_var_proxy
2015-01-02,272.7032477623345,277.5178183773376,272.7032477623345,275.9921569824219,0.0021426763082560882,4.591061761961939e-06,0.00011046823156441346
2015-01-05,277.6703443458489,277.6703443458489,274.18311867117575,276.14031982421875,0.0005366931002146664,2.8803948381802996e-07,5.7610104506135095e-05
2015-01-06,274.4446546879416,275.18787712219233,271.13180088203364,272.3000183105469,-0.014004674759513678,0.0001961309151197595,7.952598012864984e-05
2015-01-07,273.0932533526063,275.00905571866747,272.33260467960207,273.4397888183594,0.004176980128882584,1.7447162997079966e-05,3.449713733766108e-05
2015-01-08,273.52927509361206,276.58059768429774,273.52927509361206,274.6386413574219,0.0043747550900535255,1.913848209794923e-05,4.438751346824853e-05
2015-01-09,277.6703810598395,282.4631353517398,273.4639038914101,278.3830871582031,0.013541974322098319,0.0001833850685403702,0.0003781165317159702
2015-01-12,279.84994253237215,284.20897590515057,278.34607069767793,281.71343994140625,0.011892207401606203,0.00014142459688281736,0.00015671179424949739
2015-01-13,282.02940193430163,293.8423693329665,282.02940193430163,292.69378662109375,0.03823658179984633,0.0014620361877363394,0.0006072434273684379
2015-01-14,293.5808715035743,302.0809858232769,291.39917336641656,295.6230773925781,0.009958290024210508,9.916754020629053e-05,0.00046746148407359747
2015-01-15,299.4306346795048,302.51683694977845,294.7163402556167,296.81085205078125,0.004009818447780482,1.6078643984160673e-05,0.000246139093729495
2015-01-16,294.75778819454274,305.3502320361688,293.80097735118613,304.4871520996094,0.025533818688435152,0.0006519758968138803,0.0005361881009981821
2015-01-19,305.350212640941,309.49129332629275,304.45879798503336,308.35577392578125,0.012625333669143635,0.0001593990502572119,9.693812590471729e-05
2015-01-20,308.31433410115557,309.9271812939522,305.1322459996716,308.3797302246094,7.768743222659051e-05,6.035337125961094e-09,8.768463099111202e-05
2015-01-21,308.9573119522604,310.36308917891506,306.7930407827104,308.6194763183594,0.0007771358642722145,6.039401515381218e-07,4.8277229648080675e-05
2015-01-22,308.4015577915939,312.54263877960824,307.39898561031725,309.36273193359375,0.0024054283883515495,5.786085731487533e-06,9.931989021092952e-05
2015-01-23,311.5835922679336,317.7734228349101,311.5835922679336,316.393798828125,0.022473158368217772,0.0005050428470429964,0.00013956159182127025
2015-01-27,316.3915852017142,323.8760347049348,316.28912774316484,320.3909912109375,0.012554460930876447,0.0001576144892649031,0.00020265655334261146
2015-01-28,320.17078288329964,323.4836353451697,314.5062250068741,318.3857727050781,-0.006278328223059435,3.941740527646464e-05,0.00028569752075365413
2015-01-29,318.209250217108,321.03825696559676,311.5835180421898,314.4801025390625,-0.012342962084032811,0.0001523487130078716,0.00032229237046918296
2015-01-30,314.722076526205,314.722076526205,309.49123868920435,310.0600891113281,-0.014154692634195224,0.00020035532356854052,0.00010131443509004137
2015-02-02,310.0928589348523,312.1743076147098,304.10137083752187,307.7324523925781,-0.007535370132582492,5.678180303501629e-05,0.00024759237808741563
2015-02-03,309.9707625836561,313.41440859143256,302.9527315313569,308.5540771484375,0.002666374172588791,7.1095512282485595e-06,0.00041570153063184997
2015-02-04,308.5322979087165,311.19784187769,303.2142732327246,304.1623840332031,-0.014335401779877136,0.00020550374419050458,0.00024361162742595624
2015-02-05,307.3117855186774,307.3117855186774,296.85010771378626,300.7361755371094,-0.011328329626687486,0.00012833105213088544,0.0004326706011076601
2015-02-06,300.7732555814912,303.824578464202,298.5937392366978,300.09979248046875,-0.0021183262270758883,4.4873060043175675e-06,0.00010877842714985276
2015-02-09,300.3373165335595,302.0809294016788,294.6727563566904,297.957275390625,-0.0071649558904357796,5.133659291189037e-05,0.0002223571904958356
2015-02-10,300.7731629105959,305.91681457841855,294.9756565407937,296.15911865234375,-0.006053232150878543,3.664161947242967e-05,0.00047841369146623764
2015-02-11,300.7296395012547,305.132251342746,296.63213862676946,299.9471740722656,0.012709499821887347,0.0001615313857225545,0.00028789141414798676
2015-02-12,300.11926465097247,303.8244407577746,295.5553722641328,297.4864196777344,-0.008237796923677978,6.786129815575836e-05,0.00027462407339052245
2015-02-13,298.15340560488863,309.39536540978673,297.7218657225676,306.5990295410156,0.030172225402737927,0.0009103631857536238,0.0005335051681017609
2015-02-16,314.983610892462,316.9887813797358,309.5914909639021,311.55523681640625,0.016035846556109127,0.0002571483747710769,0.0002010975592797469
2015-02-18,311.6707949588041,314.94006903179854,307.749847715693,312.5120849609375,0.0030664925431645126,9.40337651728356e-06,0.00019237737539469892
