date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2022-01-03,0.0261532373286678,0.0006839918227696,0.0002593227046452,0.00015442584046479973,0.012426819402598547,0.00015081642563934884,0.01228073392103863,0.0001745276660448934,0.013210891947362729,0.00018924722466097697,0.013756715620415251
2022-01-04,0.0114179608878343,0.0001303698308361,7.085076580084697e-05,0.00018619979940308915,0.01364550473244171,0.0002015545276766779,0.014196990092152558,0.00017635936856770073,0.013280036467107337,0.00018994182438664237,0.01378193833924105
2022-01-05,0.0229631106764067,0.0005273044519369,0.0003170219148052,0.00018285000128907063,0.013522204010037366,0.00019547685827217882,0.01398130388312116,0.00016623538525207705,0.012893230210155912,0.00017883694378894232,0.013372993075184863
2022-01-06,-0.0054704582679251,2.9925913661110157e-05,0.0001241799910288,0.0002035172683279406,0.014265947859428781,0.00022690818635556168,0.015063471922354478,0.0001660944453953856,0.01288776339771124,0.00017716063331545132,0.01331017029626035
2022-01-07,0.006629160386206,4.394576742604392e-05,0.0001263242461952,0.00019310178704793075,0.013896106902579973,0.00020880280461499584,0.01445001054030743,0.00016440989069702966,0.012822242030824002,0.0001683814693089182,0.012976188550915797
2022-01-10,0.0159897244772088,0.000255671288857,5.493387451393945e-05,0.00018415242587061748,0.013570277295273575,0.00019392740633571677,0.013925782072677886,0.00015193869721517338,0.012326341598997384,0.00015741337802552304,0.012546448821300913
2022-01-11,0.0024560959098503,6.032407118383583e-06,5.5068054747988595e-05,0.00018844355764980345,0.013727474554695173,0.000200298202897354,0.014152674761236972,0.0001476050339827401,0.012149281212596081,0.00015193517870700242,0.012326198875038583
2022-01-12,0.0073954435386898,5.4692585133949856e-05,1.465294082307754e-05,0.00017749888861791824,0.013322870884982645,0.0001828075777929954,0.013520635258485283,0.0001340751337598962,0.011579081732153728,0.0001416652292092614,0.011902320328795617
2022-01-13,-0.0066738326329933,4.454004201320679e-05,2.8292768314093217e-05,0.00017013051040888006,0.013043408695923013,0.0001716983857653409,0.013103373068234793,0.0001253723644918987,0.01119698015055393,0.00013336464971231034,0.011548361343165113
2022-01-14,-0.002591138480017,6.713998622625222e-06,4.7847821656650546e-05,0.00016259508230513964,0.012751277673438833,0.0001608293662421416,0.012681851845930925,0.0001300253721256309,0.011402866838020644,0.00013050027169559376,0.011423671550582753
2022-01-17,-0.0040281748861852,1.622619291369365e-05,5.6245558091699334e-05,0.00015324221728418876,0.012379104058217976,0.00014760501178570434,0.012149280299083742,0.00012343715558893134,0.011110227521924622,0.00012293981808779222,0.011087822964306033
2022-01-18,-0.0001530288131093,2.341781764165207e-08,0.0001407913937693,0.000145021255821959,0.012042477146416306,0.00013667225888185715,0.011690691120795946,0.00012114513170400421,0.01100659491868417,0.00011731648548620873,0.01083127349327902
2022-01-19,-0.0044313152156251,1.9636554540230805e-05,7.84759416796909e-05,0.00013632138554169995,0.011675674950155984,0.000125399027917564,0.011198170739793354,0.00010948012271937954,0.010463274951915368,0.00011008306186055907,0.010492047553292878
2022-01-20,-0.0050203475002711,2.520388902347912e-05,8.342685081457279e-05,0.00012932029568161178,0.011371908181198606,0.00011714766224639974,0.010823477363878937,0.00010928766925183913,0.010454074289569551,0.00010608076905030135,0.010299551885897821
2022-01-21,-0.0073331329999495,5.3774839594949714e-05,6.855344431970431e-05,0.00012307331128212377,0.011093841141918508,0.00011029198843140204,0.010501999258779352,0.00011058064493298725,0.01051573320948127,0.00010317363985260314,0.010157442584263184
2022-01-24,-0.0168209523922673,0.0002829444393829,0.0004578251291199,0.00011891540298089324,0.010904833927249568,0.00010681963907130737,0.010335358681308906,0.00011778743215571755,0.010852991852743535,0.00010427662002536063,0.010211592433374954
2022-01-25,0.0203397899625398,0.0004137070557202,0.0004941757815354,0.00012875714516501503,0.011347120567131339,0.00012499915660902467,0.011180302169844279,0.0001534530431249787,0.012387616523164523,0.00013531484939132465,0.01163249110858567
2022-01-27,0.0072758950014563,5.2938648072216944e-05,0.0003292796055018,0.00014585413979832822,0.01207700872726058,0.00015338618887183477,0.012384917798347907,0.000152261245236537,0.012339418350819337,0.00013520480818395857,0.011627760239356442
2022-01-28,-0.0077361775102988,5.984844247085383e-05,0.0001763237133692,0.00014027921029476152,0.011843952477731474,0.00014524715250954616,0.012051852658805042,0.00014157158593111786,0.011898385854018933,0.00012745700509740805,0.011289685783820913
2022-01-31,0.0075584443664774,5.7130081241133954e-05,8.127169245402571e-05,0.00013545336422532701,0.011638443376385307,0.0001386165153376678,0.011773551517603675,0.0001483530791934273,0.012180027881471673,0.00012713849182169597,0.011275570576325437
2022-02-01,0.0138637391992379,0.0001922032645844,0.0003049824082431,0.00013075396724627542,0.011434770100280784,0.00013243952042579738,0.011508237068543443,0.00013827678875759505,0.01175911513497487,0.0001202161474396785,0.010964312447193326
2022-02-02,0.0211992571489805,0.0004494085036686,9.496627737137324e-05,0.00013444092508656802,0.01159486632465282,0.0001394640324733352,0.01180948908604158,0.00013361441926349816,0.011559170353597967,0.00011678931480986067,0.010806910511791086
