date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2022-01-03,0.0004870642503756,2.3723158399398185e-07,4.028624087227235e-05,0.00011604066622691196,0.010772217331028554,0.00014767401180425856,0.012152119642443395,0.00013548913936844433,0.01163998021340433,0.00015051231474816647,0.01226834604778356
2022-01-04,0.0167771726715348,0.0002814735228504,0.000176934171443,0.00010909246014833687,0.010444733608299298,0.00014141537629930943,0.011891819721947918,0.00012477711751818416,0.01117036783271635,0.00014421549103796468,0.012008975436645903
2022-01-05,0.0060410517356161,3.6494306072390624e-05,4.8848267747810045e-05,0.00011943532391046632,0.010928646938686707,0.00015186460966699292,0.012323335979636071,0.00013698599804922237,0.011704101761742434,0.0001490341695668181,0.012207955175491843
2022-01-06,-0.0101515689011203,0.0001030543511541,0.0001239385903884,0.00011445886284018174,0.010698544893590985,0.00014717503148851003,0.012131571682536028,0.00013335129312313796,0.011547783039317026,0.00014424708439532457,0.012010290770640175
2022-01-07,0.0102963730132843,0.0001060152972286,7.166609460300588e-05,0.00011377459213902241,0.010666517338804752,0.00014681521623458068,0.012116732902667314,0.0001395191855486129,0.011811823972131184,0.00014669741404670366,0.012111870790538663
2022-01-10,-0.0037731676354159,1.4236794004950233e-05,3.275534566543377e-05,0.00011330903444440243,0.010644671645682755,0.00014666570884551335,0.012110561871586031,0.0001415230824744489,0.011896347442574503,0.0001447478881973692,0.012031121651673596
2022-01-11,-0.0014137308714768,1.998634976966816e-06,4.312727019767178e-05,0.00010736470001803529,0.010361693877838472,0.0001413203201293516,0.011887822345970333,0.00013575792523161888,0.011651520297009265,0.00014021597509738764,0.011841282662675848
2022-01-12,0.0039446478231844,1.556024644895362e-05,1.9061280817339328e-05,0.00010104273611557115,0.010052001597471577,0.00013590540521262509,0.011657847366157489,0.00012668295811217383,0.011255352420611885,0.0001352517299334486,0.01162977772502332
2022-01-13,0.0004348262802693,1.890738940128773e-07,2.1553130989605747e-05,9.591378673557408e-05,0.009793558430701992,0.00013189463032351294,0.011484538751012727,0.00012133900902436201,0.011015398722895236,0.0001312781316065018,0.011457666935572083
2022-01-14,-0.0211395303841227,0.0004468797448612,0.0002286808955093,9.01703039650804e-05,0.009495804545433757,0.00012748015225300932,0.01129071088342135,0.00011224093573326921,0.010594382272377622,0.00012719415427185678,0.011278038582655088
