date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2023-03-03,0.0222073190389536,0.0004931650188978,0.0001918804260187,0.00031132223975305855,0.017644325993164445,0.0004126554670904509,0.020313922986229197,0.0004901122172572824,0.022138478205542548,0.00047678008898680956,0.021835294570644325
2023-03-06,-0.0126970356368594,0.0001612147139636,0.0002157930812735,0.0003222328065017473,0.017950844172398894,0.00042108122886720835,0.020520263859590313,0.0004829264844044445,0.021975588374476905,0.0004697428958336817,0.02167355291210192
2023-03-08,0.0080131918491016,6.421124361050895e-05,0.0002728177196024,0.0003125717209494631,0.017679697988072736,0.0004138924790255463,0.020344347594001295,0.0004892789445916263,0.022119650643525685,0.00046427436358591635,0.021547026792249468
2023-03-09,0.0158364402675843,0.0002507928403487,6.474504553112162e-05,0.00029767009230912577,0.01725311833580022,0.0004028405083549912,0.02007088708440639,0.0004676929587861399,0.021626209995885545,0.0004501250239519947,0.021216150073752653
2023-03-10,-0.0009247182709442,8.551038806181247e-07,9.563017293797348e-05,0.00029485745719150415,0.017171413954345873,0.0004010230088754341,0.02002555889046381,0.0004554349737565565,0.021340922514187538,0.00044038442055449595,0.020985338228260604
2023-03-13,-0.0120987839410341,0.0001463805728518,0.0002184846278754,0.000277217315992851,0.016649844323381856,0.00038804047859126545,0.019698743071355225,0.00043103820912127413,0.020761459705937686,0.0004267030012047447,0.020656790680179355
2023-03-14,-0.0037523451863773,1.4080094397729151e-05,0.0001727749782974,0.00026936711140438936,0.016412407239780196,0.000382576711980298,0.019559568297390872,0.00043810970495123584,0.020931070325027237,0.00042318203141103103,0.02057138866024924
2023-03-15,0.0209261439178825,0.0004379034992719,9.42221818653665e-05,0.00025404989038398974,0.015938942574210805,0.000371529292479206,0.019275095135412586,0.00042239861328549405,0.02055233838971843,0.0004114954359780693,0.020285350279895815
2023-03-16,-0.0336951584668515,0.0011353637041062,0.0004086532439038,0.00026508110691726624,0.016281311584674812,0.000380438977856834,0.01950484498417852,0.00041789939176244486,0.02044258769731574,0.0004078169444237655,0.020194478067624463
2023-03-17,0.018392265467498,0.0003382754290269,0.000176701662567,0.00031729806274860436,0.01781286228399592,0.0004202268336179454,0.02049943495850423,0.0004881680907711012,0.02209452626265386,0.0004683713976687911,0.021641889882096504
2023-03-20,-0.0236416545779332,0.0005589278311823,0.0002205395359631,0.00031855670472530324,0.017848156899951974,0.0004211028987728665,0.020520791865151464,0.0004771762179222282,0.021844363527515016,0.00045902747443231075,0.021424926474373506
2023-03-21,0.0023893641269299,5.7090609310598166e-06,3.9698106393359046e-05,0.00033297897231272366,0.018247711426716603,0.00043188859705907444,0.020781929579783358,0.0005163453192638499,0.02272323302841939,0.00047953596266934665,0.02189830958474527
2023-03-22,0.0004773326760429,2.2784648361830869e-07,7.833684286901878e-05,0.0003133427776298238,0.017701490830713207,0.0004168876944770302,0.020417827858933237,0.00048699348682805483,0.02206792892022391,0.0004632774930153051,0.02152388192253677
2023-03-23,0.0009537422936182,9.096243626361456e-07,4.332734991317477e-05,0.00029455588176105144,0.01716263038584271,0.0004027266190393948,0.020068049706919572,0.0004580976019793246,0.021403214758052694,0.0004480089848181621,0.02116622273383142
