date,close,log_return,realized_var_proxy
2015-01-02,624.7303466796875,-0.003301731869206619,1.0901433336134634e-05
2015-01-05,628.3252563476562,0.005737845187671806,3.292286739768851e-05
2015-01-06,640.2256469726562,0.01876273109683357,0.0003520400782120855
2015-01-07,662.7042236328125,0.03450808483554733,0.0011908079190173313
2015-01-08,675.224609375,0.018716617706969856,0.0003503117783888575
2015-01-09,714.5206298828125,0.05656647997546919,0.0031997666568151567
2015-01-12,740.9659423828125,0.03634279241612111,0.00132079856060127
2015-01-13,731.0076904296875,-0.013530682425118082,0.00018307936688939934
2015-01-14,763.6511840820312,0.043687139453088025,0.0019085661535935604
2015-01-15,761.585205078125,-0.0027090623881132645,7.339019022689944e-06
2015-01-16,777.7003784179688,0.020939275103762957,0.00043845324187106717
2015-01-19,737.619140625,-0.05291371050993031,0.0027998607599287093
2015-01-20,740.0156860351562,0.0032437615414648326,1.0521988937886307e-05
2015-01-21,778.444091796875,0.05062579008703076,0.002562970621936102
2015-01-22,780.6754760742188,0.0028623664878948013,8.19314191102322e-06
2015-01-23,797.7409057617188,0.021624325340130122,0.0004676114464157937
2015-01-27,778.444091796875,-0.024486691828024817,0.0005995980766806574
2015-01-28,771.7500610351562,-0.008636430936431669,7.458793931975399e-05
2015-01-29,778.1549682617188,0.008264949871204547,6.830939637352405e-05
2015-01-30,770.6757202148438,-0.009658003601388515,9.327703356443354e-05
2015-02-02,750.38720703125,-0.026678339391376694,0.0007117337926814814
2015-02-03,752.7423706054688,0.003133682600037274,9.81996663777637e-06
2015-02-04,743.6930541992188,-0.012094643801468892,0.00014628040868440987
2015-02-05,751.2550048828125,0.01011675975488572,0.00010234882793807536
2015-02-06,748.5276489257812,-0.003637005610802025,1.322780981300541e-05
2015-02-09,743.8998413085938,-0.006201738416351485,3.846155938484982e-05
2015-02-10,733.6522216796875,-0.01387129996925438,0.00019241296283703657
2015-02-11,744.0237426757812,0.014037842618094121,0.0001970610253703796
2015-02-12,733.6935424804688,-0.013981522149120188,0.00019548296160633842
2015-02-13,737.8255615234375,0.005616005788682617,3.1539521018516665e-05
2015-02-16,749.560791015625,0.01577999285141977,0.00024900817439085907
2015-02-18,754.4366455078125,0.006483882825610545,4.204073649624739e-05
2015-02-19,750.5110473632812,-0.005216934869581543,2.7216409433455796e-05
2015-02-20,743.9825439453125,-0.008736798850802122,7.633165415937727e-05
2015-02-23,732.330078125,-0.01578623339392027,0.00024920516476732355
2015-02-24,755.0977783203125,0.0306159098478204,0.0009373339358098662
2015-02-25,745.345947265625,-0.012998779228441205,0.00016896826142975455
2015-02-26,732.5364990234375,-0.01733530167601469,0.0003005126841984377
2015-02-27,733.156494140625,0.0008460095764371107,7.157322034232994e-07
2015-03-02,773.2376708984375,0.0532272896715299,0.0028331443657769535
2015-03-03,768.3203735351562,-0.006379667712059312,4.07001601162921e-05
