date,ewma_rmse_60,garch_rmse_60,egarch_rmse_60,gjr_garch_rmse_60,realized_vol_5,realized_vol_20,realized_vol_60,vol_of_vol_30,return_sign_lag1
2022-01-03,0.00017317198190354533,0.0001818741401556435,0.00018025265995828712,0.00018012014266878266,0.007257000097659386,0.009728304345088366,0.010063915495695222,0.00278273184895366,0
2022-01-04,0.00017343091008991171,0.00018277858289067112,0.00018090304195710633,0.00018098236048114222,0.007054731610368256,0.009060509089932616,0.009938116738197111,0.00275197781665831,1
2022-01-05,0.00017318439741037663,0.00018226933767416452,0.00018018957633881378,0.00018036900406006272,0.008429584672798167,0.008554865620649676,0.010004797656348239,0.0027412061134688592,0
2022-01-06,0.00017301730338198297,0.00018234905645462326,0.00017977237526675452,0.0001802698477158268,0.008431850670308156,0.008428981426713656,0.010001306057320077,0.0027234776011985087,0
2022-01-07,0.00017359379393180275,0.000182064700615939,0.00017955226009586946,0.00017992777807520092,0.010652730997171603,0.008753434350634583,0.010154641075314975,0.0027138666826019993,1
2022-01-10,0.000172000232052587,0.00018086306568303252,0.0001785038453330375,0.00017881422639921804,0.010000739458060104,0.009215644172402379,0.010048148114846937,0.0026949812566098748,0
2022-01-11,0.00017164954491451622,0.0001802748282587281,0.0001777998864271292,0.00017821776699879541,0.010907606410731496,0.00885497719421117,0.010108266899502746,0.0027024300432962113,1
2022-01-12,0.00017147216538682298,0.00018029033787551088,0.00017768519720421603,0.00017823369912061435,0.009884219871990129,0.008351971522221316,0.010114375932414663,0.0026787640247922097,0
2022-01-13,0.00017158027994005842,0.00018068075438891062,0.00017800315811356676,0.00017862859916774004,0.009906706414484562,0.008364760433552016,0.010092687373395406,0.0026809017417756364,1
2022-01-14,0.0001715896460328473,0.0001809002145527566,0.0001781604008212654,0.00017886415532995578,0.007467287532247383,0.008341529201351833,0.010082048245257819,0.002699556110451843,0
2022-01-17,0.00017295225015784006,0.00018099612058583052,0.00017850674920743358,0.00017894087651305646,0.008606093876443678,0.008843278565603548,0.010275358467813623,0.0026991160905652425,1
2022-01-18,0.0001729258811132308,0.0001811654414992961,0.00017868163029852537,0.0001791904863138123,0.007556228311790427,0.008563748998194606,0.010280716888309631,0.0026926173511674424,1
2022-01-19,0.00017304585848005764,0.00018206271429844576,0.00017952869364408415,0.0001801920229978966,0.007533347246551103,0.007600576675465291,0.0101710846636349,0.0026066241106434736,0
2022-01-20,0.00018112703638112126,0.00018818188245918043,0.00018605375802434546,0.00018620659879517576,0.012726279665083912,0.009183440161464355,0.010383967432246406,0.00264329768969815,1
2022-01-21,0.00012428530957425557,0.000141240237687709,0.00013996995467610273,0.00013993872093077194,0.01360660458279235,0.009491792022110453,0.0095479464207767,0.002702550226441638,1
2022-01-24,0.00012442100335746474,0.00014061945890342937,0.00013963158217635222,0.00013957663653546069,0.012882120573863358,0.009908238017114138,0.009581074041675408,0.0027497779765306503,0
2022-01-25,0.0001232029806138277,0.0001377427655930141,0.0001369199078556126,0.00013701571016142824,0.014163672747825632,0.01032534899789302,0.009740455953459896,0.002873176605423797,1
2022-01-27,0.00012244779567018274,0.00013687767045231024,0.0001369255832355274,0.00013673411622353065,0.014229924078387815,0.010344053367122566,0.009753229203472368,0.003014919885238871,0
2022-01-28,0.0001302636258498757,0.00014049042967402794,0.00014022975889473567,0.00014001803123380203,0.013814162164036328,0.011423968313565416,0.010142978709221238,0.0031287342481401705,1
2022-01-31,0.00013118213547601661,0.00014216879778501435,0.000143002867387902,0.00014234648826780396,0.012946922889614383,0.011423698627955885,0.01007937994739051,0.0031991816181459526,1
2022-02-01,0.00013052532711271838,0.00014143334170901763,0.00014277651649780156,0.00014202053062236248,0.012092224403320265,0.011025544918710021,0.010121778460224043,0.003234817236180913,0
2022-02-02,0.00013052844118983,0.00014158863482178154,0.00014330972083639136,0.00014245155451401048,0.011054842514655968,0.011167941088699805,0.010121635345126315,0.0032446809411226653,0
2022-02-03,0.00013046463794346387,0.0001415574253049596,0.00014355623818153524,0.00014261196637159693,0.011666987506411515,0.011102459862192786,0.010132786007828295,0.0032655429222610112,1
2022-02-04,0.00013005476202753978,0.00014081204076588528,0.0001431440452659514,0.00014204286279435104,0.007953770584609455,0.011337929362361646,0.01019718242850141,0.0032769049889436693,1
2022-02-07,0.00013011437352173006,0.00014106182335211101,0.00014416237857893885,0.00014266178248475135,0.007977204443811258,0.010864606233197157,0.010198374266393985,0.0032865961439274894,0
2022-02-08,0.0001303456695128422,0.00014031949383895678,0.00014350066016153461,0.0001418801141998839,0.009646328339988299,0.010946317003367281,0.010340338701269386,0.003286607488848052,1
2022-02-09,0.0001300074252555268,0.00014150934114017774,0.00014529929905876066,0.00014343045322776836,0.00895211256225038,0.010724458894956516,0.01015337169648647,0.0032797065974562683,0
2022-02-10,0.00012819837900320663,0.00014163086212635908,0.00014566086503028865,0.0001437643638497581,0.008037408254040502,0.010723345897278065,0.009910412886696736,0.003006521605533121,0
2022-02-11,0.00012797024264897433,0.0001412895025088683,0.0001458534178599886,0.00014392917659550398,0.006509824867097852,0.010705484070338733,0.009910005343507475,0.0027530438192470783,0
2022-02-14,0.00013067542646920757,0.00014170494245143824,0.0001464514469492356,0.00014424147471499952,0.010355168209535028,0.011441457511700746,0.010180071349446491,0.002376396055963303,1
2022-02-15,0.00013027055229231235,0.00014110716261519704,0.00014642601815686442,0.0001440179451429315,0.008950648045135293,0.011015178985955625,0.010223526437580835,0.002326695567789422,1
