date,ewma_rmse_60,garch_rmse_60,egarch_rmse_60,gjr_garch_rmse_60,realized_vol_5,realized_vol_20,realized_vol_60,vol_of_vol_30,return_sign_lag1
2022-01-03,0.0017455018221904635,0.0018171751949425396,0.0018274665906981068,0.0018831770749399284,0.01464065288908446,0.01913541927315648,0.025878502938101657,0.005674959306609156,0
2022-01-04,0.0017449678598249864,0.0018192572411754834,0.0018299879196800935,0.0018851232255016558,0.012193785875259376,0.017253902206583554,0.025553371508798287,0.005807560094238021,0
2022-01-05,0.0017454979822956423,0.0018209905198516842,0.0018317367925199928,0.0018867941746040892,0.010970838487566654,0.016679961392311333,0.025306550002061366,0.005942407741159491,0
2022-01-06,0.0017459259328237683,0.0018206063379442548,0.001830982040368761,0.0018867271402697471,0.0070026077059794625,0.015956151062982572,0.025204638566235123,0.006339298998717934,1
2022-01-07,0.0017453412239510353,0.001818638028242639,0.00182840165553543,0.0018852667870346883,0.004153006257509667,0.015934919957721727,0.025196043907904375,0.006891745402498186,1
2022-01-10,0.0017448968167137612,0.0018175351870376307,0.0018265900492379277,0.0018844179997093047,0.004355398407067193,0.01586800017088235,0.025188453884822843,0.00710916769095107,1
2022-01-11,0.0017461776845662284,0.0018160065213728733,0.0018250655455463126,0.0018830721976501106,0.014392778397715309,0.01710514773333914,0.02547328399014457,0.006843696723276022,0
2022-01-12,0.0017538237077873,0.001819687362221641,0.0018311799504884367,0.0018874533969844155,0.02688294754425897,0.020531053220467495,0.025573140073807867,0.006820762189764751,0
2022-01-13,0.0017545316457834796,0.0018231884159737306,0.0018327077955739728,0.0018896504072906822,0.027076289311159553,0.02034209014299507,0.025474739507055845,0.006878150685910231,1
2022-01-14,0.0017545808439351533,0.0018264070300549262,0.0018345226865996791,0.0018917334122120282,0.027651831628860476,0.02051778888178778,0.025252321689689973,0.006877841517343481,0
2022-01-17,0.0017544526418808073,0.0018261189118149702,0.0018321415494029574,0.0018905768097179055,0.027706248177061576,0.019172978029014593,0.025225260770418326,0.007096016230784819,0
2022-01-18,0.0017539173286334681,0.0018253393092634701,0.0018296614875874288,0.0018892819375812765,0.024055356194847645,0.017602930623091005,0.025226893435833845,0.007144634623424141,0
2022-01-19,0.0017522526930641967,0.0018255198266400533,0.0018297067469388122,0.0018892847278967416,0.011893156995239186,0.017646296943835446,0.02499195907351462,0.007145634363691198,1
2022-01-20,0.0017517738478731804,0.0018244249245575985,0.0018268938821868227,0.0018873950829862564,0.011586886274235132,0.01691476000461269,0.024982335763431878,0.007111811544303282,0
2022-01-21,0.0017512022208910243,0.0018234912429299925,0.0018244510494547796,0.001885953346467605,0.010874638689336925,0.016857772882685217,0.02498967469535513,0.007138387104400783,0
