date,ewma_rmse_60,garch_rmse_60,egarch_rmse_60,gjr_garch_rmse_60,realized_vol_5,realized_vol_20,realized_vol_60,vol_of_vol_30,return_sign_lag1
2022-01-03,0.0011617586549498777,0.0011703487600082066,0.0011837665050872526,0.001196117666937758,0.01596893319222912,0.025367733405329385,0.02593274071448367,0.009187017254502087,0
2022-01-04,0.0011601361524194401,0.0011717394075216518,0.001185469555303251,0.00119742766674056,0.01632804765027257,0.0248428536558774,0.025863211986444472,0.00925060576421257,0
2022-01-05,0.0011621725989734175,0.001173885257056147,0.001187273223269733,0.001199074289105169,0.01590114435050801,0.023320559253607046,0.025467606582139802,0.009350004605225818,1
2022-01-06,0.0011585333281198997,0.001172267654062987,0.0011864372125500377,0.0011981668564863606,0.01804639002335878,0.023419657243145067,0.02550192003812461,0.009397312475807983,0
2022-01-07,0.0011584357206441851,0.0011743788273937683,0.0011878103142012842,0.0012000443209225489,0.016729639799653303,0.02347808426045331,0.025371352866341113,0.009468981383385705,1
2022-01-10,0.0011552600885514912,0.0011741425189262607,0.0011877985340365466,0.0012002070819736527,0.010598869273975837,0.02064741689609828,0.025345898523407902,0.009303055202711371,0
2022-01-11,0.001150083719065557,0.0011711770513723053,0.0011853492799386118,0.0011977648701724235,0.012427994533301664,0.02087889123172707,0.025450331254384673,0.009169375063382607,0
2022-01-12,0.0011496571318426125,0.0011732292235132513,0.0011866890809313125,0.0011995649505121436,0.012462376415518494,0.020830300378792917,0.025355305586187753,0.00901168116688854,0
2022-01-13,0.001147508486649181,0.001172069332244436,0.0011858262709030236,0.0011986521672904724,0.013082109540335885,0.021108448230345432,0.02542066315247847,0.00870385803003373,0
2022-01-14,0.0010650349539527409,0.001089648744410613,0.0010973614312355829,0.0011148951946008173,0.01456994974423158,0.02117951209201457,0.024141540060041492,0.008281751127407398,1
2022-01-17,0.001058338357093697,0.0010825569648798212,0.0010892625660969804,0.0011037384128611343,0.016091099340268665,0.01975862349462841,0.024223241330560707,0.00811334127012326,0
2022-01-18,0.0010548071311407296,0.0010801117251761625,0.001085229803278538,0.0010988310203854873,0.01548720783346994,0.01446541446271294,0.024234124683726793,0.00810806662193582,0
2022-01-19,0.0010802454637449082,0.0010975531342874753,0.0011042837354351218,0.001115633124735916,0.026485738911291124,0.017630830616909163,0.024931861716573734,0.008171843070032556,1
2022-01-20,0.0010814260209486349,0.0011019951664169158,0.0011091013656674641,0.0011216162898417287,0.02521458592230311,0.017602795865871365,0.024653957656063315,0.008212687663812022,0
2022-01-21,0.0010816587648208157,0.0011054178639972544,0.0011138142127985744,0.0011268432879440891,0.024142148740552975,0.01719116991564703,0.02421253062435627,0.008234671321571966,1
2022-01-24,0.0010784097720651692,0.0011000590205880552,0.0011079580578695779,0.0011214317041808345,0.02710246343347038,0.01844457819608312,0.024553116891855065,0.008081825153014326,1
2022-01-25,0.0011421676289575416,0.0011495128640172441,0.0011520401023427979,0.0011654320175252136,0.03759516663493493,0.022772298681594298,0.025120446318545143,0.008508195902882936,1
2022-01-27,0.0011372469730314366,0.0011463205219789407,0.0011491502863900066,0.0011640927397332328,0.03235761699389042,0.023219964259114132,0.025270792259286978,0.008743855573884041,0
2022-01-28,0.0011382821630515337,0.0011499721046274243,0.0011546014615923424,0.0011698913575009366,0.032808109600664465,0.023499793518789416,0.025144140105095737,0.008987394378506717,1
2022-01-31,0.001117871503811725,0.001132652972910785,0.0011429837656922993,0.001155894011403188,0.033182853694992104,0.023324393928512977,0.024325109277027194,0.009222234225992968,0
2022-02-01,0.0011130850593974461,0.0011255221890212974,0.0011384261157919386,0.0011510958518490884,0.0333515353496526,0.023548502830365615,0.02468692018143195,0.009458561215787361,0
2022-02-02,0.0011099889568407621,0.0011206295397271774,0.0011351348145117572,0.0011477531612113512,0.025111950452374923,0.02468964997943433,0.025095663147806403,0.009215556230189152,0
2022-02-03,0.0011119476577061652,0.0011246188496334324,0.001137957070005705,0.0011506800353003116,0.023842437141045218,0.024861025612126053,0.0248760298779141,0.00890772358025534,1
2022-02-04,0.0011107634150764037,0.0011250451159346283,0.0011401418427382294,0.0011517928665772002,0.023089990623677566,0.024578632263763597,0.024864585917394655,0.008578107094429478,0
2022-02-07,0.0011089239533835173,0.0011246006212597567,0.0011405478797490794,0.0011517988658925138,0.02292778784972399,0.024606462648995384,0.024879005899697073,0.008202365374293499,1
2022-02-08,0.0010998526684296865,0.0011149399681517449,0.0011302029254254967,0.0011415690988023747,0.022581535739874,0.02557204366437755,0.024573283031958902,0.007997444360958835,1
2022-02-09,0.0011022327533971043,0.0011190762572396444,0.00113629022450239,0.0011461556315824624,0.01657792421741958,0.02529173673191828,0.024296879001454774,0.007917660197592316,1
