date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_variance,ewma_volatility,garch_variance,garch_volatility,egarch_variance,egarch_volatility,gjr_garch_variance,gjr_garch_volatility
2015-01-02,0.0154566845302444,0.0002389090966674,0.0001053960430985,0.0005980074787183658,0.02445419143456528,0.00048781390004522506,0.02208650945815624,0.0004892170063438404,0.022118250526292543,0.0004881668677024089,0.02209449858454382
2015-01-05,0.0143818428275138,0.0002068374031153,0.0001479502931485,0.0005764615757953137,0.024009614236703464,0.00047929867932638173,0.021892891068252766,0.00047515821628659475,0.021798124146049695,0.0004756518947578714,0.021809445081383237
2015-01-06,-0.0496907343668538,0.0024691690819172,0.0008528450861169,0.0005542841254345135,0.02354323948471224,0.0004699512234011381,0.02167835841112371,0.0004609521013143625,0.021469795092509906,0.00046338262738579547,0.02152632405650801
2015-01-07,-0.0193536700286838,0.0003745645435791,0.0004765408537017,0.0006691772228234763,0.025868460001002694,0.0005635353615739655,0.023738899754916307,0.0005858506296997632,0.024204351462077292,0.0006049125802041709,0.02459497062824371
2015-01-08,0.0154371123926855,0.0002383044390244,8.661053898926343e-05,0.0006515004620688181,0.025524507087675917,0.0005556617308599719,0.023572478250281022,0.0006082626655979999,0.024662981685068006,0.000603918179848606,0.02457474679113919
2015-01-09,0.0118297399255651,0.0001399427467065,0.0002165159019538,0.0006267087006861532,0.02503415068833279,0.0005422001940789883,0.023285192592696936,0.0005858653421596937,0.02420465538196513,0.0005836206241789096,0.024158241330421996
2015-01-12,-0.0072827872764596,5.303899051416187e-05,9.705568356824058e-05,0.0005975027434473745,0.024443869240514574,0.0005252688257174077,0.022918743982107914,0.0005611072846784131,0.023687703237722586,0.0005628624295101468,0.0237247219058548
2015-01-13,-0.0133207350488053,0.0001774419822404,0.0001733943866907,0.0005648349182713817,0.0237662558740619,0.0005056370705555505,0.02248637522046518,0.0005470161788355847,0.02338837700302406,0.0005442720625228653,0.023329639142577095
2015-01-14,-0.0381382949472523,0.0014545295414836,0.0006241474256004,0.000541591342109527,0.02327211511894712,0.0004930514463284933,0.022204761794004754,0.0005520686258183684,0.0234961406579542,0.0005348302975927737,0.023126398284055685
2015-01-15,0.0207464032837445,0.0004304132492117,0.0006870489849167,0.000596367634071972,0.024420639509889416,0.0005391006703849558,0.023218541521485708,0.0006387816254377267,0.025274129568349662,0.0006071265536168836,0.02463993818208324
2015-01-16,-0.003514816189829,1.2353932848284138e-05,0.0002104316420628,0.0005864103709803596,0.024215911524870577,0.0005355228368461469,0.023141366356508573,0.0006202904689140082,0.024905631269132856,0.0005901748238187639,0.02429351402779688
2015-01-19,0.003514816189829,1.2353932848284502e-05,9.877387436381792e-05,0.0005519669846924351,0.023493977626030785,0.0005133087612189904,0.022656318350936684,0.0005904505975554584,0.024299189236586853,0.0005671669529933773,0.023815267224899603
2015-01-20,0.0438583853919698,0.0019235579691905,0.0007507527962071,0.000519590201581786,0.022794521306265372,0.0004927052122090396,0.022196964031349863,0.0005562488314204564,0.023584928056291723,0.0005451482465969425,0.02334840993723004
2015-01-21,-0.0122637904242036,0.0001504005555687,0.0003527192501009,0.000603828267638312,0.02457291736115824,0.000559978899526864,0.02366387329933255,0.0005691886502713554,0.023857674871440332,0.000560036931298058,0.02366509943562583
2015-01-22,0.0157402630118045,0.0002477558796807,0.0001703362136896,0.0005766226049141405,0.024012967432496563,0.0005422312469343877,0.023285859377192582,0.000569808073117753,0.023870652967980435,0.000547819413811241,0.02340554237378918
2015-01-23,-0.0007437485402674,5.531618911500179e-07,0.0003707621645109,0.0005568906014001389,0.023598529644877006,0.0005301706144802311,0.023025434077997987,0.000550507148717788,0.023462888754750298,0.0005314634540483111,0.023053491146642218
