date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_variance,ewma_volatility,garch_variance,garch_volatility,egarch_variance,egarch_volatility,gjr_garch_variance,gjr_garch_volatility
2015-01-02,-0.0033017315471646,1.090143120954202e-05,0.0001114916784201,0.00021378181945986028,0.014621279679284583,0.000623776388342326,0.0249755157773033,0.0006218663081991184,0.02493724740622185,0.00062545480985183,0.025009094542822418
2015-01-05,0.005737941768113,3.2923975734255894e-05,2.8989001547714806e-05,0.00020160899616484117,0.014198908273696298,0.000562398261257252,0.02371493751324789,0.0005447545628118387,0.023339977780877142,0.0005653142195120733,0.02377633738640317
2015-01-06,0.0187627274856164,0.0003520399426995,0.0003674463328324,0.00019148789493900604,0.013837915122553904,0.0005094550859255163,0.022571111756524452,0.0004843107229624084,0.02200706075245871,0.0005124647029753587,0.0226376832510608
2015-01-07,0.034508078368203,0.001190807472666,0.0004434614977697,0.00020112101780463598,0.01418171420543497,0.0004808356721890629,0.021927965527815455,0.000464837772027768,0.021560096753673624,0.0004774902629514017,0.02185155058460158
2015-01-08,0.0187162527219265,0.000350298115951,0.0002598601945123,0.00026050220509632026,0.01614008070290605,0.0005032113076389957,0.022432371868328943,0.00048814611261109483,0.02209402889042863,0.0004775316776386049,0.021852498201317964
2015-01-09,0.0565664899179708,0.0031997677816398,0.0013399640778026,0.00026588995974760236,0.016306132580952554,0.00047522375244460357,0.021799627346461764,0.0004680599854812901,0.02163469402328792,0.00044651507623766617,0.021130903346465484
2015-01-12,0.0363430456308007,0.0013208169657224,0.0005860697164228,0.00044192262906113985,0.02102195588096264,0.0006123730894919654,0.024746173229248304,0.0005538125242187157,0.02353322171354181,0.0005243455197624412,0.02289859209127149
2015-01-13,-0.0135306813029887,0.000183079336523,0.0004710073671069,0.0004946562892608192,0.02224086979550978,0.0006267380184550877,0.025034736236978564,0.0005734420728793041,0.023946650556587328,0.000523795313994295,0.022886574972990063
2015-01-14,0.0436872158094098,0.0019085728251779,0.0010244298038616,0.0004759616720965529,0.02181654583330168,0.0005747936312582611,0.02397485414467127,0.0005378625178290669,0.023191863181492488,0.0004887835012309914,0.022108448639173925
2015-01-15,-0.0027093023812376,7.34031939298015e-06,0.0003245030223117,0.0005619183412814365,0.023704816837120606,0.0006269438838521976,0.025038847494487395,0.0005803943611570724,0.02409137524420456,0.0005140429898803062,0.022672516178852013
